title,label
Póvoa de São Miguel,newNode
Safara e Santo Aleixo da Restauração,newNode
Sobral da Adiça,newNode
city of Portugal,newNode
贝雅区,newNode
阿罗切,newNode
巴兰科斯,newNode
波特尔,newNode
恩西纳索拉,newNode
雷根古什迪蒙萨拉什,newNode
罗萨尔德拉夫龙特拉,newNode
莫朗,newNode
塞尔帕,newNode
维迪盖拉,newNode
Category:Moura,newNode
Epidendrum sinense,newNode
Croton multiglandulosus,newNode
墨鳞木属,newNode
Richardia,newNode
Lonicera parasitica,newNode
Lychnis namlaensis,newNode
Category:Cupressus lusitanica,newNode
Category:Taxodium mucronatum,newNode
Category:Lindernia crustacea,newNode
Manuleeae,newNode
Category:母草属,newNode
Category:Matricaria,newNode
Moutan Cortex,newNode
Category:Paeonia suffruticosa,newNode
Leontice microrrhyncha,newNode
Category:Artemisia japonica,newNode
Category:牡荆属,newNode
Category:牡竹属,newNode
Category:Elaeagnus multiflora,newNode
Xylopieae,newNode
Category:Xylopia,newNode
Statice suffruticosa,newNode
Datura arborea,newNode
野外绝灭,newNode
木曼陀罗属,newNode
Category:Brugmansia arborea,newNode
Category:Medicago arborea,newNode
Justicia xylopoda,newNode
Salsola prostrata,newNode
Category:Bassia prostrata,newNode
Cytisus cajan,newNode
Category:Cajanus cajan,newNode
Cajanus,newNode
Menispermum orbiculatum,newNode
Category:Cocculus orbiculatus,newNode
Cebatha,newNode
Category:Cocculus,newNode
Category:Hibiscus mutabilis,newNode
Pseudocydonia,newNode
Category:Rehderodendron macrocarpum,newNode
Category:Rehderodendron,newNode
Ceriscoides,newNode
Category:Chaenomeles,newNode
Quercus xylocarpa,newNode
Category:Xylocarpus,newNode
Bignonia indica,newNode
Category:Oroxylum indicum,newNode
Oroxyleae,newNode
Category:木蝴蝶属,newNode
Schoberia dendroides,newNode
Quercus litseifolia,newNode
Litsea chinensis,newNode
Category:木姜子属,newNode
Category:Hibiscus syriacus,newNode
Category:木槿属,newNode
Crateva marmelos,newNode
木桔属,newNode
Category:Aegle marmelos,newNode
legendary hero,newNode
military leader,newNode
Category:花木兰,newNode
Category:木兰科,newNode
follicetum,newNode
Magnolioideae,newNode
Magnolia virginiana,newNode
Category:木兰属,newNode
Category:Bruguiera,newNode
Leucothoe,newNode
Category:木藜芦属,newNode
Gentiana muliensis,newNode
Anaphalis yunnanensis var. muliensis,newNode
Category:木莲属,newNode
Polygonum frutescens,newNode
Polygonoideae,newNode
Category:木蓼属,newNode
Category:Casuarina equisetifolia,newNode
Casuarinales,newNode
Verticillatae,newNode
Category:Casuarinaceae,newNode
Category:木麻黄属,newNode
Category:Bombax ceiba,newNode
Category:Bombax,newNode
Antidesmeae,newNode
Category:木奶果属,newNode
Cactus pereskia,newNode
Category:Pereskia aculeata,newNode
cassava root,newNode
Category:Manihot esculenta,newNode
Category:Manihot,newNode
Polygonum aubertii,newNode
Lardizabala,newNode
Category:木通科,newNode
Category:木通属,newNode
Chrysanthemum frutescens,newNode
Category:Argyranthemum frutescens,newNode
Category:Argyranthemum,newNode
Category:Reseda odorata,newNode
Capparales,newNode
Rhoeadales,newNode
Category:Resedaceae,newNode
Ligustrales,newNode
Oleales,newNode
Category:木犀科,newNode
olive wood,newNode
阿塞图纳,newNode
Category:橄榄,newNode
olive tree,newNode
Olea,newNode
Category:齐墩果属,newNode
Category:木犀属,newNode
Category:Rosa banksiae,newNode
Category:Equisetum hyemale,newNode
Category:Equisetum,newNode
Category:Lathyrus pratensis,newNode
Mimosa juliflora,newNode
Category:Prosopis juliflora,newNode
Category:Asyneuma japonicum,newNode
Category:Phyteuma,newNode
Nitrosalsola,newNode
Caroxylon nitrarium,newNode
Leuconotidinae,newNode
Category:Bousigonia,newNode
微,newNode
皮可,newNode
国际单位制词头,newNode
Category:Camellia japonica,newNode
Category:Cotoneaster frigidus,newNode
西贡区区议员选区,newNode
西贡区,newNode
Calamus platyacanthus var. longicarpus,newNode
Pasania rosthornii,newNode
Angelica dissoluta,newNode
Lycopodium nanchuanensis,newNode
Category:Utricularia australis,newNode
Thelymitra malintana,newNode
Ardisia meziana,newNode
Category:Erythrina caffra,newNode
pumpkin,newNode
Gourd,newNode
Trichomanes radicans,newNode
Arabideae,newNode
Category:南芥属,newNode
Category:Tilia miqueliana,newNode
Justicia leptostachya,newNode
Hedysarum tortuosum,newNode
Category:Medicago polymorpha,newNode
Category:Euphorbia peplus,newNode
Philibert Commerson,newNode
三角瓣花属,newNode
Viola pinnata var. chaerophylloides,newNode
Asclepias volubilis,newNode
Category:南山藤属,newNode
Category:Celastrus orbiculatus,newNode
Category:南蛇藤属,newNode
Spondias axillaris,newNode
Category:南酸枣属,newNode
Category:Nandina domestica,newNode
Quercus nantoensis,newNode
Schisandroideae,newNode
Category:南五味子属,newNode
北京大学,newNode
Artemisia vulgaris var. nilagirica,newNode
Category:Pinus latteri,newNode
Litsea zeylanica,newNode
Polypodium mollicomum,newNode
Trichomanes bipunctatum,newNode
Araucaria sect. Eutacta,newNode
Category:Araucaria cunninghamii,newNode
Category:南洋杉科,newNode
Columbea,newNode
Eutassa,newNode
Araucaria imbricata,newNode
Category:南洋杉属,newNode
Acrostichum longifolium,newNode
Albizia moluccana,newNode
Falcataria,newNode
Category:Falcataria moluccana,newNode
Category:Vaccinium bracteatum,newNode
Ruellia repens,newNode
Phoebe,newNode
Category:Phoebe (plant),newNode
Loranthus phoebe-formosanae,newNode
Category:Saccopetalum,newNode
Category:囊瓣芹属,newNode
Phareae,newNode
Category:Leptaspis,newNode
Passerina vesiculosa,newNode
Category:Leontice,newNode
Aira indica,newNode
Category:Sacciolepis,newNode
柔籽草属,newNode
Grammitis involuta,newNode
Carum delicatulum,newNode
佛学大辞典,newNode
religious occupation,newNode
比丘,newNode
七部众,newNode
佛教圣职者,newNode
女人,newNode
修女,newNode
Category:佛教出家女众,newNode
Category:Hedera nepalensis,newNode
Pyrus wallichii,newNode
Baptisia nepalensis,newNode
Ceanothus napalensis,newNode
Gentiana volubilis,newNode
Uncinia nepalensis,newNode
Senecio buimalia,newNode
Helichrysum nepalense,newNode
Poa annua var. nepalensis,newNode
Category:Hemisteptia,newNode
Ruellia antipoda,newNode
Quercus fenestrata,newNode
Blumea flava,newNode
拟艾脑属,newNode
假扁果草属,newNode
Category:拟大豆属,newNode
Ruelliinae,newNode
Category:拟地皮消属,newNode
Hemicardion crenatum,newNode
Cyclopeltis,newNode
Polypodium jagorianum,newNode
Polypodium merrittii,newNode
Category:拟花蔺属,newNode
Category:Eulaliopsis,newNode
Kuniwatsukia,newNode
Isopyrum microphyllum,newNode
假耧斗菜属,newNode
Molinia,newNode
Category:Monarda fistulosa,newNode
Arenaria subg. Spergularia,newNode
Category:Spergularia,newNode
Tanacetum glabriusculum,newNode
Category:念珠芥属,newNode
Neottia nidus-avis,newNode
Category:Neottia,newNode
Category:鸟舌兰属,newNode
Satyrium,newNode
Satyriinae,newNode
Category:Satyrium (plant),newNode
Category:Ipomoea quamoclit,newNode
Saxifraga diversifolia var. moorcroftiana,newNode
Berberis deinacantha var. valida,newNode
Citrus medica var. limon,newNode
lemon,newNode
Category:Corymbia citriodora,newNode
Andropogon citratus,newNode
lemon grass oil,newNode
Category:Cymbopogon citratus,newNode
Category:Lilium leichtlinii,newNode
epizoochory,newNode
Category:牛蒡属,newNode
Senecio lapathifolius,newNode
Fortunearia,newNode
Category:牛鞭草属,newNode
Category:Appendicula cornuta,newNode
Category:牛齿兰属,newNode
Aneilema loriforme,newNode
Category:Calotropis gigantea,newNode
Category:Calotropis,newNode
cayenne powder,newNode
开云,newNode
Category:Ceratostylis,newNode
Category:Harrisonia,newNode
Malaisia,newNode
Category:牛筋条属,newNode
Category:Marsdenia,newNode
Category:Chrysophyllum cainito,newNode
Category:Elaeagnus umbellata,newNode
Category:Rhododendron aureum,newNode
Polygonum cynanchoides,newNode
Anchusa italica,newNode
Category:Anchusa azurea,newNode
Category:牛舌草属,newNode
Poa unioloides,newNode
Connarales,newNode
Category:牛栓藤科,newNode
Connarus monocarpos,newNode
Category:牛栓藤属,newNode
Mimosa dulcis,newNode
Category:Pithecellobium dulce,newNode
Category:Achyranthes bidentata,newNode
Category:Galinsoga parviflora,newNode
Category:Galinsoga,newNode
Category:牛膝属,newNode
Category:Annona reticulata,newNode
Category:Buphthalmum,newNode
Category:Origanum vulgare,newNode
Category:牛至属,newNode
Category:扭柄花属,newNode
Category:扭藿香属,newNode
Phyllophyton,newNode
Category:扭连钱属,newNode
Category:Vallaris,newNode
Bryonia maysorensis,newNode
老鼠拉冬瓜属,newNode
Ernestiini,newNode
Category:脓疮草属,newNode
Jurinea salwinensis,newNode
Category:Rhododendron saluenense,newNode
Pilea symmeria var. salwinensis,newNode
Symbolae Sinicae,newNode
Category:Saxifraga oppositifolia,newNode
Category:Gamochaeta norvegica,newNode
Category:Abelia chinensis,newNode
High School of Art and Design,newNode
桑德拉,newNode
现代艺术博物馆,newNode
画家,newNode
艺术+女性主义,newNode
安巴托,newNode
Artemisia trifida,newNode
Category:Hippolytia,newNode
Aster fastigiatus,newNode
Ligustrum vulgare,newNode
Category:女贞属,newNode
Category:Solanum dulcamara,newNode
Category:Mentha longifolia,newNode
Category:Levisticum officinale,newNode
Category:Levisticum,newNode
Category:Syringa vulgaris,newNode
Category:Pastinaca,newNode
Category:Glechoma hederacea,newNode
Apium crispum,newNode
Apieae,newNode
Category:Petroselinum,newNode
Category:Lathyrus palustris,newNode
欧氏马先蒿欧氏亚种欧氏变种欧氏变型,newNode
Frangula,newNode
Category:Frangula alnus,newNode
Category:Marrubium vulgare,newNode
Category:欧夏至草属,newNode
nettle fiber,newNode
Category:Urtica urens,newNode
Category:Polypodium vulgare,newNode
Sisymbrium sylvestre,newNode
Category:Rorippa sylvestris,newNode
Nymphaea lutea,newNode
Category:Nuphar lutea,newNode
Category:Asplenium viride,newNode
Category:Hesperis matronalis,newNode
Category:Spiraea media,newNode
Arundo lapponica,newNode
Category:Sium latifolium,newNode
Category:Ulmus laevis,newNode
Category:Lilium martagon,newNode
Category:Sagittaria sagittifolia,newNode
Juniperus sect. Juniperus,newNode
Category:Juniperus communis,newNode
Category:Populus balsamifera,newNode
Polypodium aculeatum,newNode
Category:Polystichum aculeatum,newNode
Category:Pteris cretica,newNode
Category:Pinus nigra,newNode
Category:Cornus sanguinea,newNode
Nerium,newNode
Category:Nerium oleander,newNode
Category:Viburnum opulus,newNode
Pteris aquilina,newNode
Category:Pteridium aquilinum,newNode
李亚属,newNode
Category:Plums,newNode
Polypodium filix-mas,newNode
Category:Dryopteris filix-mas,newNode
Agrimonia eupatoria,newNode
Category:Larix decidua,newNode
黑莓,newNode
Category:Rubus caesius,newNode
barochory,newNode
horse-chestnut,newNode
Category:Aesculus hippocastanum,newNode
Category:Senecio vulgaris,newNode
Category:Barbarea vulgaris,newNode
Category:Populus tremula,newNode
樱,newNode
Prunus cerasus var. avium,newNode
Category:Prunus avium,newNode
Clypeola alyssoides,newNode
Category:Alyssum alyssoides,newNode
Category:Cuscuta europaea,newNode
colza oil,newNode
Category:Brassica napus,newNode
Polypodium dryopteris,newNode
Category:Gymnocarpium dryopteris,newNode
Category:Herpysma,newNode
Ampelopsis tricuspidata,newNode
Category:Parthenocissus tricuspidata,newNode
Aspidium palisoti,newNode
Pothos decursivus,newNode
Category:Celastrus scandens,newNode
Cerastium winkleri,newNode
Bromus alaicus,newNode
Lavandula carnosa,newNode
排香草属,newNode
Hedysarum pulchellum,newNode
Category:排钱草属,newNode
Pandales,newNode
Panda,newNode
Category:Pandaceae,newNode
Valeriana villosa,newNode
Nauclea scandens,newNode
Paracaryum,newNode
Paracaryum sect. Mattiastrum,newNode
Category:盘果草属,newNode
Schoberia heterophylla,newNode
Crepis disciformis,newNode
plant material,newNode
Asperula elongata,newNode
Microphysa,newNode
Agapetes bullata,newNode
Bignonia venusta,newNode
炮仗花属,newNode
Category:Pyrostegia venusta,newNode
Category:炮仗藤属,newNode
Momordica elaterium,newNode
Category:Ecballium elaterium,newNode
Bryonieae,newNode
Category:Ecballium,newNode
Winchia,newNode
Aerides calceolaris,newNode
Category:Gastrochilus calceolaris,newNode
Category:盆距兰属,newNode
Category:Rubus hirsutus,newNode
Category:Wedelia,newNode
Polypodium diversum,newNode
Polystichum devexiscapulae,newNode
Polypodium penangianum,newNode
Acrostichum lanceolatum,newNode
Mespilus japonica,newNode
Eriobotryae Folium,newNode
Category:Eriobotrya japonica,newNode
Malinae,newNode
Category:枇杷属,newNode
hops,newNode
多年生植物,newNode
蔓木植物,newNode
农业,newNode
Category:Cuscuta lupuliformis,newNode
Sonerila esquirolii,newNode
Category:Primula secundiflora,newNode
Category:Plagiostachys,newNode
Cypripedium parishii,newNode
Abildgaardieae,newNode
Category:Fimbristylis,newNode
Category:Bromus sterilis,newNode
Category:Lemna trisulca,newNode
Jurinea platylepis,newNode
Didissandra pinfaensis,newNode
Niphobolus laevis,newNode
Cacalia procumbens Lour. (1790),newNode
Category:Gnaphalium supinum,newNode
Covellia prostrata,newNode
Lemma quadrifolia,newNode
Category:Marsilea quadrifolia,newNode
欧洲野苹果,newNode
Category:Malus,newNode
Sycopsis pingpienensis,newNode
Sinobambusa glabrescens,newNode
Category:Ophioglossum vulgatum,newNode
Ophioglossoideae,newNode
Category:瓶尔小草属,newNode
Hydrophylax,newNode
Category:Scyphiphora hydrophyllacea,newNode
Category:瓶花木属,newNode
Bellis stipitata,newNode
瓶头菊属,newNode
Nymphaea lutea var. pumila,newNode
Category:Nuphar pumila,newNode
Dipterocarpoideae,newNode
Category:坡垒属,newNode
Category:坡油甘属,newNode
Category:婆罗门参属,newNode
Category:Veronica polita,newNode
Veroniceae,newNode
Veronica officinalis,newNode
Category:婆婆纳属,newNode
Centaurea moschata,newNode
Category:珀菊属,newNode
Cordia,newNode
Cordioideae,newNode
Category:Cordia,newNode
Category:布渣叶属,newNode
Eupatorium adenophorum,newNode
假藿香蓟属,newNode
Category:Ageratina adenophora,newNode
Hedysarum obcordatum,newNode
Category:Centaurea diffusa,newNode
Tanacetum khartense,newNode
Ruellia reptans,newNode
Category:Euphorbia prostrata,newNode
Peucedanum reptans,newNode
Stemodia repens,newNode
Category:Potentilla reptans,newNode
Category:Androsace sarmentosa,newNode
Cirrhopetalum emarginatum,newNode
Category:Mazus miquelii,newNode
Senecio stolonifer,newNode
Category:Ranunculus repens,newNode
摩诃菩提树,newNode
Category:Ficus religiosa,newNode
酿酒葡萄,newNode
葡萄汁,newNode
Category:葡萄,newNode
Vitales,newNode
核心真双子叶植物,newNode
Category:葡萄科,newNode
Vitoideae,newNode
Category:葡萄属,newNode
grapefruit,newNode
Scirpus holoschoenus,newNode
Scirpoides,newNode
Category:Scirpoides holoschoenus,newNode
Senecio oldhamianus,newNode
Category:蒲公英属,newNode
Latania chinensis,newNode
Category:Livistona chinensis,newNode
Category:Livistona,newNode
Eugenia jambos,newNode
Jambo,newNode
Category:Syzygium jambos,newNode
Category:蒲桃属,newNode
Arundo selloana,newNode
Category:Cortaderia selloana,newNode
Danthonieae,newNode
Category:Cortaderia,newNode
黑茶,newNode
Category:Pu-erh tea,newNode
Gentiana moorcroftiana,newNode
Melandrium puranense,newNode
Ophelia ciliata,newNode
Category:Agrostis canina,newNode
Triticum,newNode
hexaploidy,newNode
Tritici Semen,newNode
Category:Triticum aestivum,newNode
Category:Poa trivialis,newNode
Arum ringens,newNode
Category:Arisaema ringens,newNode
Category:Lysimachia europaea,newNode
Category:七瓣莲属,newNode
Pogonia mackinnonii,newNode
Category:Clintonia udensis,newNode
周杰伦2004无与伦比演唱会,newNode
寻找周杰伦EP,newNode
华语流行音乐,newNode
周杰伦,newNode
Sony Music,newNode
Senecio septilobus,newNode
Category:七叶树亚科,newNode
Category:七叶树属,newNode
Category:Paris polyphylla,newNode
Category:Ipomoea mauritiana,newNode
Osmunda zeylanica,newNode
七指蕨亚科,newNode
Category:七子花属,newNode
Berchemia alnifolia,newNode
Category:山柳科,newNode
Laca,newNode
painting material,newNode
Category:Lacquer,newNode
镀膜,newNode
Alsineae,newNode
Category:漆姑草属,newNode
木材,newNode
生漆,newNode
树液,newNode
视觉艺术,newNode
Category:漆器,newNode
Category:漆属,newNode
Category:漆树科,newNode
Category:齐头绒属,newNode
Belowia paradoxa,newNode
Aspidium sieboldii,newNode
Category:Dryopteris sieboldii,newNode
Category:歧伞花属,newNode
Category:歧伞菊属,newNode
Category:Omphalotrix,newNode
Category:Cyperus haspan,newNode
Melanthium sibiricum,newNode
Anticlea,newNode
Category:Zigadenus,newNode
Category:Archidendron,newNode
旗竿芥属,newNode
Category:Turritis glabra,newNode
Pothos pinnatus,newNode
Category:Epipremnum pinnatum,newNode
Category:Epipremnum,newNode
Category:Salix integra,newNode
Category:Dipsacus fullonum,newNode
Scirpus dipsaceus,newNode
Category:槭树科,newNode
Saxifraga rossii,newNode
Category:槭叶草属,newNode
Polypodium polydactylon,newNode
Category:Terminalia myriocarpa,newNode
Cajaninae,newNode
Category:千斤拔属,newNode
Menispermum japonicum,newNode
Cocculus japonicus,newNode
药用植物,newNode
Category:千金藤属,newNode
Poa chinensis,newNode
Category:Leptochloa,newNode
Category:千里光属,newNode
网站,newNode
Category:Daphne odora,newNode
Calla occulta,newNode
Homalomeneae,newNode
Category:千年健属,newNode
Category:Lythrum salicaria,newNode
Category:千屈菜科,newNode
Conyza lanceolaria,newNode
Senecio kanaitzensis,newNode
Amaranthus persicarioides,newNode
Acroglochin obtusifolia,newNode
Amaranthus cauliflorus,newNode
Lecanocarpus cauliflorus,newNode
Betoideae,newNode
Lecanocarpus,newNode
Category:千针苋属,newNode
Category:前胡属,newNode
钳喙兰属,newNode
Senecio pseudosonchus,newNode
Loranthus esquirolii,newNode
Lingnania tsiangii,newNode
Hedysarum repandum,newNode
Senecio potaninii,newNode
Hedera hainla,newNode
Indian madder,newNode
Category:Rubia cordifolia,newNode
Category:茜草科,newNode
madder,newNode
Category:茜草属,newNode
Category:羌活属,newNode
Peristrophe cumingiana,newNode
Category:枪刀药属,newNode
Category:墙草属,newNode
Category:Rosa multiflora,newNode
Category:蔷薇科,newNode
Rosa,newNode
Rosa cinnamomea,newNode
蔷薇果,newNode
庭园玫瑰,newNode
Category:蔷薇属,newNode
Category:Pinus wallichiana,newNode
准谷物,newNode
buckwheat,newNode
Category:Fagopyrum esculentum,newNode
Category:荞麦属,newNode
Lilium cathayanum,newNode
Catha,newNode
Category:Catha edulis,newNode
Category:Syringa pubescens,newNode
Torricelliales,newNode
Aralidiaceae,newNode
番茱萸科,newNode
Category:Torricelliaceae,newNode
Coleostephus,newNode
Category:Coleostephus myconis,newNode
Loranthus cochinchinensis,newNode
Category:鞘花属,newNode
Ligusticum vaginatum,newNode
风茄,newNode
Category:Mandragora officinarum,newNode
Senecio solenoides,newNode
eggplant emoji,newNode
Cultivated edible plant,newNode
eggplant,newNode
Category:Eggplants,newNode
Chaerophyllum scabrum,newNode
Category:窃衣属,newNode
Peace!,newNode
Dynamite,newNode
单曲,newNode
SMAP,newNode
Category:芹属,newNode
Geranium cicutarium,newNode
Category:Erodium cicutarium,newNode
Smelowskieae,newNode
Category:芹叶荠属,newNode
俄福雷·雷德额,newNode
Category:Biondia,newNode
Lepyrodiclis giraldii,newNode
Berberis diaphana var. circumserrata,newNode
Cacalia tsinlingensis,newNode
Category:Vanda concolor,newNode
Cathcartia lyrata,newNode
Category:Salvia nipponica,newNode
Phyllanthus thomsonii,newNode
bok choy,newNode
Aster boweri,newNode
Koenigia fertilis,newNode
Calamagrostis holciformis,newNode
Category:乌龙茶,newNode
Heterotropa splendens,newNode
Bambusae Caulis,newNode
Cleistogenes kokonorica,newNode
Calamagrostis kokonorica,newNode
Category:Helwingia japonica,newNode
Category:Helwingia,newNode
Category:Acer tegmentosum,newNode
Bambusa chino,newNode
Category:Dracocephalum ruyschiana,newNode
Category:青兰属,newNode
Reinwardtia sinensis,newNode
Cynanchum henryi,newNode
Category:青梅属,newNode
Aoki,newNode
靑木,newNode
Limacia sagittata,newNode
Category:Tinospora,newNode
青皮木科,newNode
Category:Acer cappadocicum,newNode
Category:Picea wilsonii,newNode
Pterocarya paliurus,newNode
Cyclocarya,newNode
Streptocaulon calophyllum,newNode
Category:青藤属,newNode
Andropogon caesius,newNode
Category:Celosia argentea,newNode
Category:青葙属,newNode
Christella cavaleriei,newNode
范,newNode
Sabiales,newNode
Category:清风藤科,newNode
顶盖螺属,newNode
Sabia lanceolata,newNode
Category:Sabia,newNode
Category:Beaumontia grandiflora,newNode
Category:清明花属,newNode
Rumohra spectabilis,newNode
Category:Abutilon theophrasti,newNode
Category:Abutilon,newNode
Sasamorpha qingyuanensis,newNode
Category:筇竹属,newNode
Sideroxylon longispinosum,newNode
Glycine koordersii,newNode
Pieter Teyler van der Hulst,newNode
Category:琼豆属,newNode
Category:Gonocaryum,newNode
Category:琼梅属,newNode
Cyclophorus eberhardtii,newNode
Prosaptia,newNode
Category:Chuniophoenix,newNode
Category:秋分草属,newNode
Category:Bischofia javanica,newNode
Begoniales,newNode
Category:秋海棠科,newNode
Begonia obliqua,newNode
Category:秋海棠属,newNode
Coelogyne maculata,newNode
Hibiscus esculentus,newNode
蜂族,newNode
Wikipedia:WikiProject African diaspora,newNode
okra seed oil,newNode
Category:Abelmoschus esculentus,newNode
Rhizophora candel,newNode
Category:Kandelia,newNode
Category:Pseudognaphalium hypoleucum,newNode
Category:秋英属,newNode
Category:Pyrus ussuriensis,newNode
Pyrus prunifolia,newNode
Category:Malus prunifolia,newNode
Category:球柄兰属,newNode
Schumannia,newNode
Category:Schumannia,newNode
Monotropa humilis,newNode
Category:Monotropastrum humile,newNode
Category:Viola collina,newNode
Myagrum paniculatum,newNode
Category:Neslia paniculata,newNode
Camelineae,newNode
Category:Neslia,newNode
Category:Aspidocarya,newNode
高山荚蒾属,newNode
Category:Primula denticulata,newNode
Inga timoriana,newNode
非洲刺槐豆,newNode
Category:Parkia,newNode
Blitum sect. Blitum,newNode
Pasania sphaerocarpa,newNode
Asclepias carnosa,newNode
Category:Hoya carnosa,newNode
Category:Hoya,newNode
Androsace primulina,newNode
Category:球穗草属,newNode
Category:Lysimachia thyrsiflora,newNode
Category:Cerastium glomeratum,newNode
Artemisia lehmanniana,newNode
Scirpus barbatus,newNode
Category:Bulbostylis,newNode
Category:球子草属,newNode
Dryopteris sphaerosora,newNode
Category:Onocleaceae,newNode
Category:Iberis amara,newNode
Iberideae,newNode
Category:屈曲花属,newNode
Category:Dianthus superbus,newNode
Caladium pumilum,newNode
Category:Panisea,newNode
Lamium foliatum,newNode
Aira flexuosa,newNode
Category:Avenella flexuosa,newNode
Arum tortuosum,newNode
Andropogon flexuosus,newNode
Oenothera biennis var. oakesiana,newNode
Statice flexuosa,newNode
Ophioglossum flexuosum,newNode
Category:曲籽芋属,newNode
Bassia krylovii,newNode
Category:全唇花属,newNode
Category:Myrmechis,newNode
Pedicularis petitmenginii var. dissecta,newNode
Peucedanum dissectum,newNode
Category:全能花属,newNode
Hesperis lutea,newNode
Hieracium molle,newNode
Category:Crepis mollis,newNode
Gomphopetalum maximowiczii,newNode
Category:Cyrtomium falcatum,newNode
Urtica sinuata,newNode
Chloranthus fortunei var. holostegius,newNode
Procris integrifolia,newNode
Gonatanthus griffithii,newNode
Category:Clematis integrifolia,newNode
Cineraria mongolica,newNode
Category:Cotoneaster integerrimus,newNode
Cathcartia integrifolia,newNode
Cochlearia integrifolia,newNode
Villebrunea integrifolia,newNode
Category:Steudnera,newNode
replaced synonym,newNode
Category:Equisetum palustre,newNode
Category:雀稗属,newNode
Category:雀儿豆属,newNode
Andrachne chinensis,newNode
Category:雀苣属,newNode
Category:Bromus inermis,newNode
Category:雀麦属,newNode
Rhamnus thea,newNode
Category:雀梅藤属,newNode
Category:Streblus,newNode
Category:Lepidium draba,newNode
Category:Cardaria,newNode
Category:Geniostoma,newNode
dyer’s greenweed,newNode
Category:Genista tinctoria,newNode
Category:Genista,newNode
Category:染木树属,newNode
rose madder,newNode
Category:Rubia tinctorum,newNode
Rondeletia tinctoria,newNode
Category:Wikstroemia,newNode
Polypodium speluncae,newNode
Category:Solanum muricatum,newNode
Category:Phyllostachys aurea,newNode
Category:人面子属,newNode
Achras zapota,newNode
Sawo,newNode
Category:Manilkara zapota,newNode
Isopyrum sutchuenense,newNode
Category:Dichocarpum,newNode
刺续断科,newNode
Category:忍冬科,newNode
Lonicera caprifolium,newNode
Category:忍冬属,newNode
Grewia abutilifolia var. urenifolia,newNode
任鸿隽,newNode
Zenia,newNode
Retinospora obtusa,newNode
Category:Chamaecyparis obtusa,newNode
Category:Vaccinium japonicum,newNode
Diplazium nipponicum,newNode
Taxus nucifera,newNode
Category:Torreya nucifera,newNode
Polystichum nipponicum,newNode
Magnoliae Cortex,newNode
Category:Magnolia obovata,newNode
Retinospora pisifera,newNode
Category:Chamaecyparis pisifera,newNode
Ruellia japonica,newNode
Elaeodendron japonicum,newNode
Chrysosplenium alternifolium var. japonicum,newNode
Category:Abies homolepis,newNode
chestnut,newNode
Category:Castanea crenata,newNode
Lindsaea cultrata var. japonica,newNode
Category:Pyrola japonica,newNode
Pinus kaempferi,newNode
Category:Larix kaempferi,newNode
Pyrus japonica,newNode
Cydonia japonica,newNode
Category:Chaenomeles japonica,newNode
Uvaria japonica,newNode
Category:Kadsura japonica,newNode
Category:Ligustrum japonicum,newNode
Category:Aesculus turbinata,newNode
Betula japonica,newNode
Category:Alnus japonica,newNode
Chamaesaracha japonica,newNode
Nasturtium tenue,newNode
Wasabia tenuis,newNode
Dioscoreae Rhizoma,newNode
Tripterospermum trinervium,newNode
Polypodium niponicum,newNode
Category:Anisocampium niponicum,newNode
Category:Pinus parviflora,newNode
Category:Berberis thunbergii,newNode
Category:Magnolia kobus,newNode
Abies torano,newNode
Category:Picea torano,newNode
Category:Callicarpa japonica,newNode
Ledenika,newNode
Mesembryanthemoideae,newNode
Mesembryanthemum nodiflorum,newNode
Category:日中花属,newNode
Pasania bacgiangensis,newNode
Category:Congea,newNode
Pimpinella albescens,newNode
Category:绒果芹属,newNode
Paspalum mollicomum,newNode
Achyranthes tomentosa,newNode
Category:Holcus lanatus,newNode
Category:Holcus,newNode
Hedysarum tomentosum,newNode
Category:Sophora tomentosa,newNode
Category:Sterculia villosa,newNode
Rhus wallichii,newNode
Laurus nacusua,newNode
Hedysarum velutinum,newNode
Polypodium subfurfuraceum,newNode
Maranta zebrina,newNode
Cacalia coccinea Sims (1802),newNode
Phalaris oryzoides,newNode
Category:Leersia oryzoides,newNode
Category:Phyllostachys bissetii,newNode
Polygonum tenellum,newNode
Parrya villosa,newNode
Nasturtium henryi,newNode
Libanotis villosa,newNode
Schizophragma integrifolium var. molle,newNode
Niphobolus porosus,newNode
Anchusa tenella,newNode
Category:Bothriospermum tenellum,newNode
Gentiana tenella,newNode
Calamagrostis flaccida,newNode
Andropogon vimineus,newNode
Category:Microstegium vimineum,newNode
Sarcochlamys,newNode
Category:肉苁蓉属,newNode
镇静剂,newNode
Myristicales,newNode
Category:肉豆蔻科,newNode
肉豆蔻（树）,newNode
Category:肉豆蔻属,newNode
Cinnamomi Cortex,newNode
Category:Lancea,newNode
Category:Cyrtosia javanica,newNode
Stebbinsia,newNode
Sarcophyton,newNode
Category:Sarcophyton (Orchidaceae),newNode
Category:Sarcostemma,newNode
Category:Sarcopyramis,newNode
Category:肉托果属,newNode
Podocarpus wallichianus,newNode
Category:Stereosandra,newNode
Oldenlandia strigulosa,newNode
Leptopetalum,newNode
Hedyotis strigulosa var. parvifolia,newNode
Dracocephalum faberi,newNode
Sedobassia,newNode
Bassia sedifolia,newNode
Drymoglossum carnosum,newNode
帝国,newNode
忽里勒台,newNode
