title,lable
Areca oleracea,newNode
Championella sarcorrhiza,newNode
Saussurea edulis,newNode
Category:菜豆树属,newNode
Stereospermum sinicum,newNode
Category:Sabal palmetto,newNode
Category:菜豆属,newNode
四季豆,newNode
Category:Radermachera sinica,newNode
Category:Acantholimon,newNode
white bean,newNode
Semnostachya,newNode
Category:Phaseolus vulgaris,newNode
Category:Abelia chinensis,newNode
Category:Saxifraga oppositifolia,newNode
Category:Gamochaeta norvegica,newNode
Ligustrum vulgare,newNode
Aster fastigiatus,newNode
Category:女贞属,newNode
Category:Hippolytia,newNode
Artemisia trifida,newNode
桑德拉,newNode
安巴托,newNode
Symbolae Sinicae,newNode
High School of Art and Design,newNode
艺术+女性主义,newNode
现代艺术博物馆,newNode
Pilea symmeria var. salwinensis,newNode
Category:Rhododendron saluenense,newNode
Jurinea salwinensis,newNode
Ernestiini,newNode
Category:脓疮草属,newNode
老鼠拉冬瓜属,newNode
Bryonia maysorensis,newNode
Category:Vallaris,newNode
Category:扭连钱属,newNode
Category:扭藿香属,newNode
土耳其菜式,newNode
Category:扭柄花属,newNode
Category:牛至属,newNode
nomen utique rejiciendum,newNode
Category:Galinsoga,newNode
Category:Buphthalmum,newNode
Category:Galinsoga parviflora,newNode
Category:Origanum vulgare,newNode
Category:牛膝属,newNode
Mimosa dulcis,newNode
Connarus monocarpos,newNode
Connarales,newNode
Category:Pithecellobium dulce,newNode
Category:牛栓藤属,newNode
Anchusa italica,newNode
Polygonum cynanchoides,newNode
Category:Elaeagnus umbellata,newNode
Category:Anchusa azurea,newNode
Category:Rhododendron aureum,newNode
Category:Chrysophyllum cainito,newNode
Category:Marsdenia,newNode
Category:牛栓藤科,newNode
Malaisia,newNode
Category:Harrisonia,newNode
Category:Ceratostylis,newNode
milkweed floss,newNode
开云,newNode
Category:Calotropis,newNode
Category:Calotropis gigantea,newNode
Aneilema loriforme,newNode
cayenne powder,newNode
Fortunearia,newNode
Category:牛鞭草属,newNode
Senecio lapathifolius,newNode
epizoochory,newNode
Category:Lilium leichtlinii,newNode
Category:牛蒡属,newNode
Corymbia,newNode
Eucalyptus citriodora,newNode
Category:Corymbia citriodora,newNode
Lycii Cortex,newNode
Lycii Fructus,newNode
goji,newNode
Saxifraga diversifolia var. moorcroftiana,newNode
Category:Ipomoea quamoclit,newNode
Category:念珠芥属,newNode
假万带兰属,newNode
Polycarpeae,newNode
Arenaria subg. Spergularia,newNode
美国薄荷属,newNode
Category:Spergularia,newNode
Category:Monarda fistulosa,newNode
Molinia,newNode
Isopyrum microphyllum,newNode
Category:Eulaliopsis,newNode
Category:拟花蔺属,newNode
Polypodium merrittii,newNode
Polypodium jagorianum,newNode
Cyclopeltis,newNode
Hemicardion crenatum,newNode
Ruelliinae,newNode
Category:拟地皮消属,newNode
假扁果草属,newNode
拟艾脑属,newNode
Blumea flava,newNode
Quercus fenestrata,newNode
Ruellia antipoda,newNode
Category:Hemisteptia,newNode
Poa annua var. nepalensis,newNode
Tetrataenium,newNode
Helichrysum nepalense,newNode
Senecio buimalia,newNode
Uncinia nepalensis,newNode
Gentiana volubilis,newNode
Ceanothus napalensis,newNode
religious occupation,newNode
佛教圣职者,newNode
女人,newNode
Category:Hedera nepalensis,newNode
修女,newNode
七部众,newNode
佛教,newNode
比丘,newNode
Carum delicatulum,newNode
柔籽草属,newNode
Pyrus wallichii,newNode
Category:佛教出家女众,newNode
佛学大辞典,newNode
Category:Sacciolepis,newNode
Aira indica,newNode
Category:Leontice,newNode
Category:Phoebe (plant),newNode
Category:囊瓣芹属,newNode
Category:Saccopetalum,newNode
Dipteracanthus,newNode
Phoebe,newNode
Loranthus phoebe-formosanae,newNode
Ruellia repens,newNode
Category:Vaccinium bracteatum,newNode
Polypodium mollicomum,newNode
Trichomanes bipunctatum,newNode
Litsea zeylanica,newNode
Artemisia vulgaris var. nilagirica,newNode
Category:Pinus latteri,newNode
北京大学,newNode
Category:南五味子属,newNode
Nandina,newNode
Quercus nantoensis,newNode
Category:Nandina domestica,newNode
Category:南酸枣属,newNode
Spondias axillaris,newNode
Category:Celastrus orbiculatus,newNode
三角瓣花属,newNode
Category:Euphorbia peplus,newNode
Category:Medicago polymorpha,newNode
Hedysarum tortuosum,newNode
Category:Tilia miqueliana,newNode
Category:南芥属,newNode
Gourd,newNode
Trichomanes radicans,newNode
pumpkin,newNode
Thelymitra malintana,newNode
Category:Erythrina caffra,newNode
Ardisia meziana,newNode
安兰属,newNode
铁秆柴,newNode
Category:Utricularia australis,newNode
Lycopodium nanchuanensis,newNode
Pasania rosthornii,newNode
西贡区区议员选区,newNode
西贡区,newNode
Calamus platyacanthus var. longicarpus,newNode
Leuconotidinae,newNode
Category:Bousigonia,newNode
Category:Camellia japonica,newNode
Caroxylon nitrarium,newNode
Grammitis involuta,newNode
Category:Poa trivialis,newNode
小麦,newNode
Tritici Semen,newNode
hexaploidy,newNode
Arum ringens,newNode
Category:Triticum aestivum,newNode
Category:Arisaema ringens,newNode
Category:Agrostis canina,newNode
Melandrium puranense,newNode
Ophelia ciliata,newNode
Danthonieae,newNode
Category:Cortaderia,newNode
黑茶,newNode
Category:蒲桃属,newNode
Eugenia jambos,newNode
Category:Pu-erh tea,newNode
Category:Livistona,newNode
Latania chinensis,newNode
Scirpoides,newNode
Category:Syzygium jambos,newNode
Vitoideae,newNode
Category:Livistona chinensis,newNode
Category:蒲公英属,newNode
Senecio oldhamianus,newNode
Scirpus holoschoenus,newNode
Jambo,newNode
酿酒葡萄,newNode
grapefruit,newNode
Category:Scirpoides holoschoenus,newNode
Category:葡萄属,newNode
Vitales,newNode
Category:葡萄科,newNode
Senecio stolonifer,newNode
Category:Mazus miquelii,newNode
Cirrhopetalum emarginatum,newNode
Category:Androsace sarmentosa,newNode
Peucedanum reptans,newNode
Category:Euphorbia prostrata,newNode
Ruellia reptans,newNode
Stemodia repens,newNode
Hedysarum obcordatum,newNode
假藿香蓟属,newNode
Eupatorium adenophorum,newNode
Category:布渣叶属,newNode
Category:Ageratina adenophora,newNode
Category:Cordia,newNode
Cordia,newNode
Category:瓶花木属,newNode
Category:坡垒属,newNode
Ophioglossoideae,newNode
Category:Ophioglossum vulgatum,newNode
Category:瓶尔小草属,newNode
Hydrophylax,newNode
Category:Scyphiphora hydrophyllacea,newNode
Sycopsis pingpienensis,newNode
Covellia prostrata,newNode
Lemma quadrifolia,newNode
欧洲野苹果,newNode
Category:Marsilea quadrifolia,newNode
苹果,newNode
Category:Malus,newNode
Cacalia procumbens Lour. (1790),newNode
Niphobolus laevis,newNode
Didissandra pinfaensis,newNode
Category:Bromus sterilis,newNode
Abildgaardieae,newNode
Category:Lemna trisulca,newNode
Category:Fimbristylis,newNode
Cypripedium parishii,newNode
Category:Plagiostachys,newNode
Malinae,newNode
Category:Cuscuta lupuliformis,newNode
Category:枇杷属,newNode
蔓木植物,newNode
Mespilus japonica,newNode
Eriobotryae Folium,newNode
Category:Eriobotrya japonica,newNode
hops,newNode
农业,newNode
Acrostichum lanceolatum,newNode
Polystichum devexiscapulae,newNode
Polypodium diversum,newNode
Category:Rubus hirsutus,newNode
Winchia,newNode
Bryonieae,newNode
Category:盆距兰属,newNode
Category:Ecballium,newNode
Aerides calceolaris,newNode
Momordica elaterium,newNode
Category:Ecballium elaterium,newNode
Category:Gastrochilus calceolaris,newNode
plant material,newNode
Microphysa,newNode
Asperula elongata,newNode
炮仗花属,newNode
Bignonia venusta,newNode
Category:Pyrostegia venusta,newNode
Category:炮仗藤属,newNode
Paracaryum,newNode
Nauclea scandens,newNode
Valeriana villosa,newNode
Pandales,newNode
Hedysarum pulchellum,newNode
Category:排钱草属,newNode
Lavandula carnosa,newNode
Panda,newNode
Category:Pandaceae,newNode
Cerastium winkleri,newNode
Pothos decursivus,newNode
Category:Celastrus scandens,newNode
Aspidium palisoti,newNode
Ampelopsis tricuspidata,newNode
Category:Herpysma,newNode
Category:Parthenocissus tricuspidata,newNode
Category:爵床属,newNode
Category:Clivia,newNode
Category:Diospyros lotus,newNode
Category:Justicia procumbens,newNode
Clivia,newNode
Category:爵床科,newNode
Cassieae,newNode
Category:Cassia,newNode
Category:Potentilla alchemilloides,newNode
Category:Potentilla anserina,newNode
Category:Bromus tectorum,newNode
Arenaria sericea,newNode
Sibbaldianthe sericea,newNode
Category:Rosa sericea,newNode
Tetranthera sericea,newNode
Category:绢毛苣属,newNode
Prenanthes glomerata,newNode
Porterandia,newNode
Randia sericantha,newNode
Convallaria cirrhifolia,newNode
Poa convoluta,newNode
Didissandra kingiana,newNode
Atylosia circinalis,newNode
Polypodium flocculosum,newNode
Polygonum convolvulus,newNode
Category:Scorpiothyrsus,newNode
Phyllagathis xanthosticta,newNode
Dontostemon scorpioides,newNode
Category:Gypsophila cerastioides,newNode
Category:卷耳属,newNode
Category:Cerastium arvense,newNode
Category:Fallopia convolvulus,newNode
Selaginellaceae,newNode
Selaginella selaginoides,newNode
Category:Selaginella,newNode
Category:Dianthus superbus,newNode
Cirrhopetalum sutepense,newNode
Category:Myriophyllum spicatum,newNode
Category:Dendrobium lindleyi,newNode
Cremanthodium cymosum,newNode
Senecio nagensium,newNode
Campanula tricuspidata,newNode
Roscoea gracilis,newNode
Category:Cautleya,newNode
Category:距花黍属,newNode
Category:Centrosema pubescens,newNode
Category:Centrosema,newNode
Category:Ilex pedunculosa,newNode
Streptanthus bracteatus,newNode
Category:Sonchus arvensis,newNode
Category:蒟蒻薯属,newNode
Leontice leontopetaloides,newNode
Category:Amorphophallus konjac,newNode
Category:Cupressus gigantea,newNode
Dolichos giganteus,newNode
Athyrium pseudosetigerum,newNode
Cypripedium bellatulum,newNode
Category:Tacca leontopetaloides,newNode
Category:榉属,newNode
Gouanieae,newNode
Category:咀签属,newNode
Andropogon goeringii,newNode
Cotula chrysanthemifolia,newNode
Jerusalem artichoke,newNode
Category:Chrysanthemum,newNode
Category:Helianthus tuberosus,newNode
菊苣属,newNode
咖啡代用品,newNode
Category:Tanacetum,newNode
Fumaria pallida,newNode
Phanera championii,newNode
Category:Primula bulleyana,newNode
沙律,newNode
Platycodon,newNode
不窋,newNode
酒椰树,newNode
Vichyssoise,newNode
Campanula grandiflora,newNode
公刘,newNode
Category:Vicia sativa,newNode
Template:Taxonomy/Asteraceae,newNode
Category:Chrysanthemum × morifolium,newNode
绿叶蔬菜,newNode
Allium ampeloprasum var. porrum,newNode
Category:菊科,newNode
Category:Cichorium intybus,newNode
Category:Atalantia,newNode
Citrus buxifolia,newNode
Category:Zephyranthes carinata,newNode
Allium ampeloprasum Leek Group,newNode
Lobeliaceae,newNode
Platycodi Radix,newNode
Category:Platycodon grandiflorus,newNode
pyxidium,newNode
Category:桔梗科,newNode
Dianthera japonica,newNode
冠芒草属,newNode
Category:九里香属,newNode
Category:九节属,newNode
Category:Pilea peperomioides,newNode
Loranthus coccineus,newNode
Statice leptoloba,newNode
Ulex,newNode
Pedicularis sceptrum-carolinum,newNode
Category:Ulex europaeus,newNode
燧体木目,newNode
Category:Stachyuraceae,newNode
Impatiens delavayi var. subecalcarata,newNode
Category:锦香草属,newNode
Allomorphia cavaleriei,newNode
欧锦葵,newNode
Category:Malva,newNode
Category:锦鸡儿属,newNode
Robinia sinica,newNode
叶花苣苔属,newNode
Category:Caragana sinica,newNode
Category:Physalis alkekengi,newNode
Erysimum violaceum,newNode
Category:锦带花属,newNode
Category:堇菜属,newNode
Category:堇菜科,newNode
Viola,newNode
Category:Maesa montana,newNode
Ipomoea boisiana,newNode
Forsythiae Fructus,newNode
Coreopsis biternata,newNode
Category:金盏苣苔属,newNode
金盏花属,newNode
Ceratophyllaceae,newNode
Category:Forsythia viridissima,newNode
宦官,newNode
Category:Rosa laevigata,newNode
Chelidonium lasiocarpum,newNode
Category:金英属,newNode
Category:Ceratophyllum,newNode
Category:Ipomoea lobata,newNode
Thryallis,newNode
Xylosteon maackii,newNode
Menyanthes indica,newNode
Lonicerae Folium Cum Caulis,newNode
青铜色,newNode
Category:Ceratophyllum demersum,newNode
Category:Lonicera maackii,newNode
Category:Lonicera japonica,newNode
Category:Calendula officinalis,newNode
Category:Eschscholzia californica,newNode
Inula chrysantha,newNode
Category:金铁锁属,newNode
金,newNode
Hypericeae,newNode
金永成,newNode
贯叶连翘,newNode
Thalictrum foetidum var. glandulosissmum,newNode
孙志镕,newNode
山葵属,newNode
Category:金丝桃属,newNode
Cocos romanzoffiana,newNode
Nikolay Rumyantsev,newNode
Category:Syagrus romanzoffiana,newNode
Corydalis curviflora var. cytisiflora,newNode
Category:Cytisus,newNode
Sarothamnus scoparius,newNode
Spartium scoparium,newNode
赤地利,newNode
Larix amabilis,newNode
Category:Zamioculcas,newNode
Category:Cytisus scoparius,newNode
Polygonum dibotrys,newNode
K000287582,newNode
哺乳动物,newNode
Category:金钱槭属,newNode
Category:金钱松属,newNode
Category:Coreopsis tinctoria,newNode
Category:Pseudolarix amabilis,newNode
豹属,newNode
Felis pardus,newNode
Category:豹,newNode
roar,newNode
Phymatopsis kingpingensis,newNode
Mitrephora leiocarpa,newNode
Spilanthinae,newNode
Category:金钮扣属,newNode
Melocanna virgata,newNode
Hamamelidoideae,newNode
Category:Iris chrysographes,newNode
北美金缕梅,newNode
Category:金缕梅属,newNode
Category:金鸡菊属,newNode
Phtheirospermum auratum,newNode
Hieracium chrysanthum,newNode
Convolvulus gemellus,newNode
Category:金鸡纳属,newNode
Category:金瓜属,newNode
Category:Euphorbia neriifolia,newNode
Category:Pseuduvaria,newNode
Category:Rudbeckia laciniata,newNode
Category:金光菊属,newNode
Saccharum paniceum,newNode
Category:Dendrobium hookerianum,newNode
Category:金唇兰属,newNode
Rhododendron faberi,newNode
Category:Ajuga decumbens,newNode
Pennilabium,newNode
Category:Ocimum basilicum,newNode
Gueldenstaedtia cuneata,newNode
Category:Rhododendron ciliicalyx,newNode
迈克尔·帕克南·埃奇沃斯,newNode
Category:Edgeworthia chrysantha,newNode
Category:Zoysia,newNode
Category:睫苞豆属,newNode
Polypodium lehmannii,newNode
Gymnostachyum knoxiifolium,newNode
Borthwickiaceae,newNode
Senecio ruficomus,newNode
Category:节蒴木属,newNode
Quartinia Endl.,newNode
Peplis indica,newNode
Category:Commelina diffusa,newNode
Category:节节菜属,newNode
Gomphogyneae,newNode
Category:Sambucus nigra,newNode
Sambucus javanica subsp. chinensis,newNode
Category:铰剪藤属,newNode
Category:Gynostemma,newNode
Category:接骨木属,newNode
Martynia,newNode
Category:Martynia annua,newNode
Plectranthus calcaratus,newNode
Ceratocephalus,newNode
Axyrideae,newNode
Pierre Nicolas d'Incarville,newNode
Category:Zannichellia,newNode
Category:Ceriops,newNode
Category:Zannichellia palustris,newNode
Category:Martyniaceae,newNode
Rhizophora tagal,newNode
Hypecoum procumbens,newNode
Schoberia corniculata,newNode
Category:角蒿属,newNode
Category:角果藜属,newNode
Ceratocephala,newNode
Category:Hypecoum,newNode
Category:Oncodostigma,newNode
Manila hemp,newNode
Ornus xanthoxyloides,newNode
Category:Salvia glutinosa,newNode
Category:Musa textilis,newNode
Myxopyreae,newNode
Oleeae,newNode
Category:豇豆属,newNode
Category:Buddleja madagascariensis,newNode
Category:姜味草属,newNode
Senecio pierotii,newNode
Ilex aculeolata var. kiangsiensis,newNode
Drynaria fortunei,newNode
Category:箭叶水苏属,newNode
Category:箭竹属,newNode
Category:Phoenix roebelenii,newNode
Turritis sagittata,newNode
Truellum sagittatum,newNode
Category:Persicaria sagittata,newNode
Category:Antiaris toxicaria,newNode
Category:Strophanthus hispidus,newNode
Polypodium acuminatum,newNode
Procris acuminata,newNode
Peltoboykinia,newNode
Panicum subg. Dichanthelium,newNode
Saxifraga tellimoides,newNode
Category:Dichanthelium,newNode
Malaxis ensiformis,newNode
Neolepisorus ensatus,newNode
Nephrodium leptophyllum,newNode
Herminium pugioniforme,newNode
Asterinae,newNode
Category:碱菀属,newNode
Category:Antiaris,newNode
Suaedeae,newNode
Ophrys nervosa,newNode
Category:碱蓬属,newNode
Category:Liparis nervosa,newNode
Schoberia glauca,newNode
Poa distans,newNode
Conyza lacera,newNode
Category:Puccinellia distans,newNode
Category:Artemisia abrotanum,newNode
Thlaspi cartilagineum,newNode
Category:剪秋罗属,newNode
Kan,newNode
Panicum interruptum,newNode
神,newNode
关,newNode
干,newNode
馆,newNode
间,newNode
Diplazium christensenianum,newNode
亚纲,newNode
叶咽纲,newNode
Category:Oxyspora,newNode
Category:Cotoneaster acuminatus,newNode
Thalictrum clavatum var. acutifolium,newNode
Rhus acuminata,newNode
Saccolabium pumilum,newNode
Category:尖叶木属,newNode
Acrostichum,newNode
Quercus attenuata,newNode
Blastus latifolius,newNode
Category:Acranthera,newNode
Category:Diphylax,newNode
Callicarpa longifolia var. longissima,newNode
Panicum punctatum,newNode
Category:尖蕊花属,newNode
姬苗属,newNode
Category:Kingidium,newNode
Polypodium oxylobum,newNode
Asclepiadoideae,newNode
Category:Acrachne,newNode
Eleusine racemosa,newNode
Category:Dendrobium heterocarpum,newNode
Polypodium argutum,newNode
Fritillaria lophophora,newNode
楔瓣花科,newNode
Category:Sphenoclea zeylanica,newNode
Cleidion sect. Discocleidion,newNode
Category:假泽兰属,newNode
Category:假奓包叶属,newNode
Tradescantia ciliata,newNode
Eupatorium cordatum,newNode
Polypodium subamoenum,newNode
Category:假鹰爪属,newNode
假叶树,newNode
Category:假叶树属,newNode
Category:假小喙菊属,newNode
Tussilagininae,newNode
Arundo pseudophragmites,newNode
Category:假卫矛属,newNode
Category:Nicandra,newNode
Phalaris phleoides,newNode
Category:Aruncus,newNode
Category:Heliciopsis,newNode
Category:Thaumastochloa,newNode
Tetranthera monopetala,newNode
Category:Paranephelium,newNode
Category:Litsea monopetala,newNode
Helicia henryi,newNode
Category:Stimpsonia,newNode
Brachylepis,newNode
Esfandiaria,newNode
Hedysarum triangulare,newNode
Sticherus,newNode
Category:Dendrolobium,newNode
Category:假木贼属,newNode
Category:假马齿苋属,newNode
Category:Stachytarpheta,newNode
Anabasis,newNode
Verbena jamaicensis,newNode
Cassia obtusifolia,newNode
Category:Stachytarpheta jamaicensis,newNode
Category:假楼梯草属,newNode
Cassiae Semen,newNode
Category:Senna obtusifolia,newNode
Onosma caspica,newNode
金露花属,newNode
Category:假狼紫草属,newNode
Category:Piper lolot,newNode
Category:假狼毒属,newNode
Category:Pseudopogonatherum,newNode
Carisseae,newNode
Category:假虎刺属,newNode
Mimosa plena,newNode
Category:Pittosporopsis,newNode
Category:Carissa spinarum,newNode
Category:Neptunia,newNode
Echinospermum thymifolium,newNode
Senecio phalacrocarpoides,newNode
Trikeraia,newNode
Neptunia,newNode
Category:Neptunia plena,newNode
Vernonieae,newNode
Category:假杜鹃属,newNode
Category:Pseudelephantopus,newNode
Hedysarum heterocarpon,newNode
Category:Barleria cristata,newNode
Oryzinae,newNode
Template:Taxonomy/Leersia,newNode
Category:Leersia,newNode
Actinostemmateae,newNode
Category:假贝母属,newNode
假摈榔属,newNode
Category:Piper retrofractum,newNode
Category:假报春属,newNode
Ptychosperma alexandrae,newNode
Category:Notholirion,newNode
Category:Archontophoenix alexandrae,newNode
Category:Primula matthioli,newNode
Struthiopteris,newNode
Viburnum lantana,newNode
Category:嘉榄属,newNode
Category:Popowia,newNode
Category:荚蒾属,newNode
Category:Gloriosa,newNode
Category:Lathyrus sativus,newNode
Category:Gloriosa superba,newNode
Populus deltoides,newNode
garden cress,newNode
Category:Poa compressa,newNode
Category:Lepidium sativum,newNode
Category:Erigeron canadensis,newNode
Category:Populus × canadensis,newNode
刺罂粟属,newNode
Category:Argemone mexicana,newNode
中国朝代,newNode
symbiosis encompassing mutualism through parasitism,newNode
诸侯国,newNode
Category:寄生,newNode
Category:寄生藤属,newNode
Papavereae,newNode
Category:Robiquetia,newNode
Category:Argemone,newNode
Category:Sapria,newNode
周朝,newNode
Lactuca sagittarioides,newNode
商朝,newNode
宿主,newNode
Category:Salvia bulleyana,newNode
秦朝,newNode
寄生物,newNode
Category:周朝,newNode
东周,newNode
西周,newNode
Neocheiropteris,newNode
Christiopteris,newNode
Category:Salix hastata,newNode
Aphyllorchis vaginata,newNode
Acrostichum tricuspe,newNode
Hetaeria fusca,newNode
Poa panicea,newNode
Category:蕺菜属,newNode
Quercus tribuloides,newNode
Houttuyniae Herba,newNode
eurosids I,newNode
Category:Houttuynia cordata,newNode
蒺藜目,newNode
Category:蒺藜科,newNode
鸣禽,newNode
Category:极乐鸟科,newNode
筒穗草属,newNode
Reineckia,newNode
Category:Reineckea,newNode
Dysophylla communis,newNode
Oxyceros,newNode
Category:Acer palmatum,newNode
Category:Rubus henryi,newNode
Category:Calathodes,newNode
Category:Sinoadina,newNode
小蓝雪花属,newNode
Hedysarum striatum,newNode
Plumbago micrantha,newNode
Category:鸡眼草属,newNode
Category:鸡麻属,newNode
Coleus wulfenioides,newNode
金鸡纳树,newNode
Category:鸡脚参属,newNode
Category:Cinchona pubescens,newNode
Tecoma mairei,newNode
Podocarpus sect. Dacrycarpus,newNode
Alstonieae,newNode
Rhodotypos,newNode
Charles Alston,newNode
Perilla fruticosa,newNode
Category:Rhodotypos scandens,newNode
Category:Alstonia,newNode
Category:Cuscuta europaea,newNode
Clypeola alyssoides,newNode
colza oil,newNode
Category:Alyssum alyssoides,newNode
樱,newNode
Polypodium dryopteris,newNode
Stipa splendens,newNode
Category:芨芨草属,newNode
Prunus cerasus var. avium,newNode
黑莓,newNode
Category:Brassica napus,newNode
Category:Gymnocarpium dryopteris,newNode
Agrimonia eupatoria,newNode
李亚属,newNode
Category:Senecio vulgaris,newNode
巴尔干半岛,newNode
Polypodium filix-mas,newNode
Pteris aquilina,newNode
Category:Populus tremula,newNode
Category:Barbarea vulgaris,newNode
Category:Rubus caesius,newNode
Category:Dryopteris filix-mas,newNode
Category:Pteridium aquilinum,newNode
cherry,newNode
barochory,newNode
Category:Larix decidua,newNode
Category:Plums,newNode
horse-chestnut,newNode
Category:Prunus avium,newNode
Category:Aesculus hippocastanum,newNode
Sisymbrium sylvestre,newNode
萍篷草属,newNode
Frangula,newNode
Category:Rorippa sylvestris,newNode
Category:Hesperis matronalis,newNode
Category:Asplenium viride,newNode
Nymphaea lutea,newNode
Polypodium,newNode
欧氏马先蒿欧氏亚种欧氏变种欧氏变型,newNode
Category:Petroselinum,newNode
Category:Nuphar lutea,newNode
Category:Marrubium vulgare,newNode
Category:Polypodium vulgare,newNode
Category:Pastinaca,newNode
Category:Lathyrus palustris,newNode
Apium crispum,newNode
Category:Frangula alnus,newNode
Category:Glechoma hederacea,newNode
Category:欧夏至草属,newNode
Category:Urtica urens,newNode
Statice sinensis,newNode
Johannes Mattfeld,newNode
Hedyotis lindleyana var. hirsuta,newNode
海因里希·冯亨德尔-马志尼,newNode
Oldenlandia hirsuta,newNode
Polypodium leptophyllum,newNode
Leptocarpoideae,newNode
Category:Leptocarpus (Restionaceae),newNode
Leptocarpus,newNode
Menthinae,newNode
Descurainieae,newNode
Menthae Herba,newNode
Category:薄果芥属,newNode
Category:薄荷属,newNode
Diplazium hachijoense,newNode
Category:Leptoloma,newNode
Anserineae,newNode
Sisymbrium sophia,newNode
sisal,newNode
Bretschneidera,newNode
Category:菠菜属,newNode
Category:Sisal,newNode
Category:Descurainia sophia,newNode
Category:播娘蒿属,newNode
Hedera undulata,newNode
Litsea undulatifolia,newNode
spinach,newNode
Menispermum crispum,newNode
序列,newNode
Category:Rheum undulatum,newNode
Schizopeponeae,newNode
Bryonia pedunculosa,newNode
Category:Herpetospermum,newNode
Hymenolaena obtusiuscula,newNode
Pedicularis crenata,newNode
Diplazium kawakamii,newNode
Pasania longipedicellata,newNode
荚果,newNode
Viscum orientale var. multinerve,newNode
Category:Podochilus,newNode
Category:柄翅果属,newNode
Scheuchzeria,newNode
龙须海棠属,newNode
Pentace esquirolii,newNode
Aconogonon,newNode
Category:兵豆属,newNode
Category:Scheuchzeria palustris,newNode
Category:Mesembryanthemum crystallinum,newNode
Category:冰岛蓼属,newNode
lentil,newNode
Category:Lens culinaris,newNode
Pasania areca,newNode
Asperugeae,newNode
Category:Paliurus spina-christi,newNode
Mangifera pinnata,newNode
Tetrapilus brachiatus,newNode
Category:Arytera,newNode
Arecae Semen,newNode
Category:滨紫草属,newNode
Mammea asiatica,newNode
Elymus mollis,newNode
菊亚科,newNode
Category:Leymus mollis,newNode
Category:滨藜属,newNode
Category:Leucanthemum,newNode
Phaseolus marinus,newNode
Category:Barringtonia asiatica,newNode
Category:Leucanthemum vulgare,newNode
Category:Vigna marina,newNode
Category:Cnidium japonicum,newNode
Category:藨草属,newNode
Epidendrum moschatum,newNode
杓兰亚科,newNode
Category:Dendrobium moschatum,newNode
Category:杓兰属,newNode
Hedera protea,newNode
Category:Codiaeum,newNode
Croton variegatus,newNode
Category:Codiaeum variegatum,newNode
Category:Cypripedium calceolus,newNode
Convolvulus indicus,newNode
Lychnis nigrescens,newNode
Saniculeae,newNode
Category:Ipomoea indica,newNode
Category:Cytisus nigricans,newNode
Category:变豆菜属,newNode
Category:扁穗草属,newNode
Ehrharta caudata,newNode
扁蒴苣苔属,newNode
Category:Poa chaixii,newNode
Scirpus complanatus,newNode
Category:扁芒菊属,newNode
Category:Danthonia,newNode
Category:Gentianopsis,newNode
Dracocephalum royleanum,newNode
Category:扁柄草属,newNode
Asplenium humbertii,newNode
Hymenophyllum paniculiflorum,newNode
Arum flagelliforme,newNode
边生双盖蕨,newNode
Trichomanes intramarginale,newNode
Craspedosorus,newNode
Dalbergia marginata,newNode
Melinidinae,newNode
Panicum sect. Brachiaria,newNode
Panicum eruciforme,newNode
Category:Ficus pumila,newNode
Category:Brachiaria,newNode
Caragana tragacanthoides var. bongardiana,newNode
Metapolypodium,newNode
Polypodium manmeiense,newNode
Diplazium stoliczkae var. hirsutipes,newNode
Category:Stuckenia pectinata,newNode
Cheilocostus,newNode
闭鞘薑科,newNode
Ricinus,newNode
Costus arabicus,newNode
Category:Costus,newNode
Category:Cleistanthus,newNode
castor bean,newNode
Category:Piper longum,newNode
蓖麻油,newNode
节节草 (木贼科),newNode
蓖麻毒蛋白,newNode
Equisetum debile,newNode
Oncoba,newNode
Category:笔花豆属,newNode
Category:Castor oil plant,newNode
Corypha,newNode
Category:贝母兰属,newNode
Dammara,newNode
Agathis loranthifolia,newNode
Category:贝母属,newNode
Pinus dammara,newNode
Fumaria sibirica,newNode
Category:Hovenia dulcis,newNode
Category:Agathis,newNode
Category:Corypha umbraculifera,newNode
Peganum dauricum,newNode
Convolvulus sibiricus,newNode
Category:Agathis dammara,newNode
Agathis,newNode
Fritillaria,newNode
Category:Carex obtusata,newNode
Oritrephes septentrionalis,newNode
Sequoia,newNode
Category:Thuja occidentalis,newNode
Taxodium sempervirens,newNode
Category:Veronica anagallis-aquatica,newNode
Category:Thuja plicata,newNode
yellow poplar,newNode
Category:Lepidium virginicum,newNode
Category:Pinus strobus,newNode
Category:Pinus banksiana,newNode
Category:Liriodendron tulipifera,newNode
Ligustrum reticulatum,newNode
Pyrus discolor,newNode
Category:Syringa reticulata,newNode
Category:Linnaea borealis,newNode
Arctostaphylos alpina,newNode
Category:Salix arctica,newNode
Category:北极花属,newNode
Arctostaphylos alpina var. japonica,newNode
Category:Hemerocallis lilioasphodelus,newNode
marrow,newNode
Pinus atlantica,newNode
Ophrys camtschatea,newNode
Arbutus alpina,newNode
黑北极果,newNode
Category:美洲南瓜,newNode
Arctous erythrocarpa,newNode
Category:Arctous alpina,newNode
捕虫堇属,newNode
Gastrodia autumnalis,newNode
寄生龙胆属,newNode
Category:Plantago media,newNode
Category:杯苋属,newNode
Achyranthes prostrata,newNode
Desmochaeta prostrata,newNode
Category:杯菊属,newNode
Tanacetum purpureum,newNode
Category:杯冠木属,newNode
